প্ৰেৰক ভৱজ্যোতি ডেকা	Sender Bhavajyoti Deka
শনিবাৰে দিনৰ ১১ বজাৰ পৰা বিশাল গণতান্ত্ৰিক প্ৰতিবাদ।	Massive democratic protests from 11am on Saturday.
সাম্প্ৰতিক সময়ৰ অসমৰ সংবাদক্ষেত্ৰৰ শিৰোমণি সদৃশ সাদিন-প্ৰতিদিন গোষ্ঠীৰ স্বত্তাধিকাৰ, লাচিত বৰফুকন বঁটা প্ৰাপক জয়ন্ত বৰুৱালৈ আগবঢ়োৱা হৈছে এই বঁটা।	The award is being presented to Jayanta Barua, the recipient of the Lachit Borphukan Award, the right of the Sadin-Pratidin Group, which is the title of Assam's media sector in recent times.
দুয়োজনকে মাজবাট থানাত সোধ পোচ অব্যাহত ৰাখিছে।	The two continue to be interrogated at the Mazbat police station.
ৰাজ্যত পুনৰ বৃদ্ধি পাব বিদ্যুৎ মাচুল।	The power tariff will increase again in the state.
: মহানগৰীত কৰ'নাৰ সংক্ৰমণক লৈ সৰব হৈ পৰিছে স্বাস্থ্য বিভাগ৷	: The health department is worried about the corona infection in the city.
সভাত বিগত বৰ্ষৰ হিচাৱ পাঠ কৰে আভ্যন্তৰীণ হিচাৱ পৰীক্ষক দুলু চৌধুৰীয়ে ৷	The internal auditor Dulu Choudhury read out the accounts of the previous year in the meeting.
হৰিনাম কীৰ্তনৰ লগত সংগতি ৰাখি ১৬ ফেব্ৰুৱাৰীৰ দুপৰীয়া বাৰ্ষিক মহাবিষ্ণু হোমাগ্নি সমাপন কৰে ৷	The annual Mahavishnu Homagni concludes on the afternoon of 16 February, coinciding with the Harinam Kirtan.
ক’ভিডৰ ২য় ঢ়ৌৱে ৰাজ্যখনত সংহাৰ সৃষ্টি কৰাৰ সময়তে আমাৰ চৰকাৰে ৰাজ্যখনৰ শাসনভাৰ গ্রহণ কৰিছিল৷	Our government took over the reins of the state when the second wave of Covid hit the state hard.
৩৬,৪৮৭ এন-৯৫ মাস্ক আছে চৰকাৰৰ সৈতে।	There are 36,487 N-95 masks with the government.
আৰু মই বহুত সুখী যে, হৃতিক ৰোচনৰ মাতৃয়ে এই ছবিখন ছবিগৃহত গৈ ৯বাৰ চাইছিল।	And I am very happy that Hrithik Roshan's mother went and watched this film 9 times in the cinema hall...!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
বেগুচৰাই সমষ্টিত আগবাঢ়ি আছে বিজেপি প্ৰাৰ্থী গিৰিৰাজ সিং।	BJP candidate Giriraj Singh is leading in Begusarai.
সেই খং অগ্নিনিৰ্বাপক বাহিনীৰ ওপৰত।	That anger is on the firefighters.
input: বিপুল কুমাৰ দাস, কাজলগাঁও	input: Vipul Kumar Das, Kajalgaon
তীব্ৰ বেগৰ বাবে নিয়ন্ত্ৰণ হেৰুৱাই বাগৰি পৰে ৰাষ্ট্ৰীয় ঘাই পথৰ দাঁতিত।	Due to high speed, he lost control and fell on the national highway.
বৰ্তমান ক্ৰীজত আছে এছ বাটলাৰ আৰু ই ম’ৰ্গান।	S Buttler and E Morgan are at the crease.
৬০-৭০ দশকলৈ যিকলে শিল্পীয়ে শিল্প কৰ্মৰে নিজক তুলি ধৰিছিল, সেই সকলৰ ভিতৰত ডিব্ৰুগড়ৰ মুকতাব বৰদলৈ, যোৰহাটৰ সোণাৰাম বৰদলৈ, নগাঁৱৰ শশীধৰ শইকীয়া আছিল অন্যতম।	Muktab Bordoloi of Dibrugarh, Sonaram Bordoloi of Jorhat, Shashidhar Saikia of Nagaon were among the artists who raised themselves with art work over the decades.
মুখ্যমন্ত্রীৰ স্পষ্ট বক্তব্য– অসম–মিজোৰাম সীমা সমস্যাৰ স্থায়ী সমাধানৰ বাবেহ আজি কমিটী গঠনৰ সিদ্ধান্ত লোৱা হৈছে৷	The Chief Minister's categorical statement - it has been decided to form the committee today for a permanent solution to the Assam-Mizoram border issue.
আজিৰ ৭৩ সংখ্যক নগা স্বাধীনতা দিৱসত মুখ্য অতিথি হিচাপে উপস্থিত থাকি ভাষণ প্ৰদান কৰে এন এছ চি এন (আই এম)ৰ সভাপতি কিউ টুচ্ছুৱে।	NSCN (IM) President Kyaw Tsoo was the chief guest at today's 73rd Naga Independence Day.
স্বাধীনতাৰ ৭ দশকৰ পিছতো অৱহেলিত নাৰায়ণপুৰৰ ১৫ নং ৰাষ্ট্ৰীয় ঘাইপথৰ পিছলাগুৰিৰ পৰা এক নং হাৰমতী-বৈষ্ণৱপুৰ হৈ চৰাইদলনি সংযোগী পথটোৰে যাতায়তৰ ক্ষেত্ৰত ব্যাপক সমস্যাৰ সন্মুখীন হৈ আহিছে গাওঁবাসী ৷	Even after 7 decades of independence, the villagers have been facing a lot of problems in commuting from Pichlaguri on NH-15 to Charaidlani via Harmati-Baishnabpur on the neglected road of Narayanpur.
শুকুৰবাৰে পুৱতি নিশা মহানগৰীৰ গণেশগুৰিৰ ৱালফৰ্টস্থিত জেক এণ্ড জনছ নামৰ শ্ব ৰূমত চোৰে দুৱাৰ- গ্লাছ আদি ভাঙি লক্ষাধিক টকাৰ সা-সামগ্ৰী চুৰি কৰি নিয়ে।	Thieves broke into the Jack & John's showroom at Walfort in Ganeshguri in the city on Friday morning and stole items worth lakhs of rupees.
শেহতীয়াকৈ বক্স অফিচত কেইবাটাও অভিলেখ ৰচিছে KGF Chapter 2এ।	Recently, KGF Chapter 2 has created several records at the box office.
ইফালে, পুৱা মৃতদেহ প্ৰত্যক্ষ কৰিবলৈ অহা একাংশ লোকে মৃত ব্যক্তিজনে আত্মহত্যা কৰাৰ সন্দেহ প্ৰকাশ কৰিছে।	Meanwhile, some people, who came to see the body in the morning, suspected that the deceased had committed suicide.
আনহাতে এই তালিকাৰ দ্বিতীয় স্থানত আছে গুৱাহাটীৰ লোকসভা সমষ্টিৰ বিজেপি প্ৰাৰ্থী কুইন ওজা।	Second on the list is BJP's Guwahati Lok Sabha candidate Queen Oja.
ইফালে হাতীৰ জকটোক খেদিবলৈ খবৰ দিয়াৰ পিছতো হাতী খেদিবলৈ উপস্থিত নহয় বন বিভাগৰ লোক ।	Meanwhile, the forest department personnel are not present to chase the elephant despite being informed to chase the herd.
প্ৰয়াত অশ্বিনী চেতিয়াৰ পত্নী পল্লৱী চেতিয়া (৩২), ভগ্নী মধুস্মিতা স্বৰ্ণকাৰ (৩৯), ভনী জোঁৱাই চন্দ্ৰকমল স্বৰ্ণকাৰ (৪৪), খুলখালি মিনাক্ষী দেৱী (৩০), ককায়েক ৰঞ্জিত চেতিয়া (৫৫), বৌয়েক অসমী চেতিয়া (৩৮), ভতিজা অৰিন্দম ওৰফে অনিৰ্বাণ চেতিয়া (৩), পৰিয়ালৰ ক্ৰমে মিন্টু চেতিয়া (৪৫), ববিতা চেতিয়া (৪০), দীপ কুমাৰ (৪৫), ৰিতামণি চেতিয়া (৩৭), মণি চেতিয়া (৪৪), দীপা চেতিয়া (৪৫) লগতে লক্ষ্মীনগৰৰ নিবাসী ঘনিষ্ঠ বন্ধু জিতু শইকীয়া (৪২)।	Late Ashwini Chetia's wife Pallavi Chetia (32), sister Madhusmita Swarnkar (39), sister-in-law Chandrakamal Swarnkar (44), Khulkhali Minakshi Devi (30), brother-in-law Ranjit Chetia (55), sister-in-law Asmi Chetia (38), nephew Arindam alias Anirban Chetia (3), family members Mintu Chetia (45), Babita Chetia (40), Deep Kumar (45), Ritamani Chetia (37), Mani Chetia (44), Deepa Chetia (45) along with close friend Jitu Saikia (42), residents of Laxminagar.
যোৱা ৯ জানুৱাৰীত চিকিৎসালয়ত ভর্তি হোৱা কিংবদন্তি শিল্পীগৰাকীৰ চিকিৎসাৰ দায়িত্বত থকা ডাঃ প্রতীত শ্যামগানীয়ে প্রকাশ কৰা মতে, লতা মংগেশকাৰ বর্তমান আইচিইউতে আছে যদিও তেওঁৰ স্বাস্থ্যৰ আজি সামান্য উন্নতি হৈছে৷	According to Dr. Abhinay Shyamgani, who is in charge of the treatment of the legendary artist, who was admitted to the hospital on 9 January, Lata Mangeshkar is currently in the ICU but her health has improved slightly today.
বিহালীৰ অভিজিৎ শইকীয়া (২৭) আৰু গৌতম বৰা ( ১৫ ) অভিজিৎৰ মৃতদেহ ঘটনাস্থলীৰ পৰা প্ৰায় ৫০০ মিটাৰ নিলগত উদ্ধাৰ হয়।	The bodies of Abhijit Saikia (27) and Gautam Bora (15) of Bihali were found about 500 metres away from the spot.
আপকু নগাঁও জিলা সমিতি, নগাঁও ইলেকট্ৰনিক মিডিয়া এচোছিয়েশ্যন, নগাঁও জিলা বাৰ্তাজীবি সংঘ, জুৱাৰ নগাঁও জিলা সমিতি, সদৌ নগাঁও জিলা সাংবাদিক সন্থাৰ নেতৃত্বত যোৱা সাংবাদিকৰ প্ৰতিনিধি দলে স্মাৰক পত্ৰ প্ৰদান কৰি সাংবাদিকক মানসিক বাবে হাৰাশাস্তি কৰা কাৰ্যৰ সু-বিচাৰ কৰিবলৈ দাবী জনায়।	The delegation of journalists led by Apku Nagaon District Committee, Nagaon Electronic Media Association, Nagaon District Journalists Association, Zuar Nagaon District Committee, Sadao Nagaon District Journalists Association submitted a memorandum and demanded an inquiry into the act of mental harassment of journalists.
গুৱাহাটী কমাৰ্চ কলেজৰ ২০১৯-২০২০ বৰ্ষৰ বিভিন্ন পাঠ্যক্ৰমৰ নামভৰ্তিৰ সবিশেষ	Gauhati Commerce College's 2019-2020 admission details for various courses for the year
দেশখনৰ ২০১৮-১৯ বিত্তীয় বৰ্ষত দেশখনৰ জি ডি পিৰ পৰিমাণ হৈছে ১০.৪৯ লাখ কোটি।	The country's GDP in the country's 2018-19 fiscal year is 10.49 trillion.
এটা পৰীক্ষা এখন মাৰ্কশ্বীট হ'ব লাগিব বুলিও সংগঠনটোৱে দাবী জনায়৷	The association also demands that an examination must be a mark sheet.
অট্টালিকাটোৰ ধ্বংসস্তূপৰ মাজৰ পৰা ইতিমধ্যে উদ্ধাৰ কৰা হৈছে ২জন লোকক।	2 people have already been rescued from under the rubble of the building.
ভুক্তভোগী ৰাইজে পানী যোগান আঁচনিখন অতিশীঘ্ৰে কাৰ্যক্ষম কৰি ৰাইজক বিশুদ্ধ খোৱা পানী যোগান ধৰিবলৈ বিভাগীয় কৰ্তৃপক্ষক সংবাদ মাধ্যমৰ যোগেদি দাবী জনাইছে৷	The affected people have demanded through the media to the departmental authorities to make the water supply scheme functional at the earliest and provide clean drinking water to the people.
স্বাস্থ্য বিষয়াগৰাকীয়ে লগতে জানিবলৈ দিয়ে যে, এই ব্যক্তিগৰাকীৰ পৰিয়ালৰ লোককো আইছলেচনত ৰখা হৈছে।	The health official also informed that the family members of this person have also been kept in isolation.
তেতিয়াই সৰভোগত বনোৱা ৰাস্তা আজিও অক্ষত আছে।	The road built at that time in Sarvabhog remains intact even today.
দেওবাৰে পুৱতি নিশা নাহৰকটীয়াত ভয়ংকৰ ৰে’ল দুৰ্ঘটনা।	A terrible train accident took place in Naharkatia on Sunday morning.
বিদ্যালয়ৰ নিৰ্মাণ সমিতিত অন্তৰ্ভুক্ত হ’ব প্ৰাক্তন শিক্ষাৰ্থী সন্মিলন অৰ্থাৎ এলুমনি এছ’চিয়েছনৰ প্ৰতিনিধি৷	The school's building committee will include representatives from the Alumni Association, the alumni conference.
পিছত স্থানীয় লোকে আৰক্ষীক খবৰ দিয়াত ৰহাৰ লগতে চাপৰমুখৰ আৰক্ষী ঘটনাস্থলীত উপস্থিত হৈ ১৮ কাৰ্টন ফিনিৰেক্স কফ চিৰাফ উদ্ধাৰ কৰে।	Later, locals informed the police, who rushed to the spot and recovered 18 cartons of Finirex cough syrup.
‘এই দলসমূহৰ শাসনৰ সময়ত উত্তৰ প্রদেশৰ উন্নয়ন সীমিত আছিল, শাসনাধিষ্ঠিত দলসমূহৰ পৰিয়ালে বসবাস কৰা অঞ্চলসমূহতহে৷	"During the rule of these parties, the development of Uttar Pradesh was limited to the areas inhabited by the families of the ruling parties.
পথটোৱেই অঞ্চলটোৰ প্ৰায় আঠখন গাঁৱৰ ৰাইজৰ যাতায়াতৰ একমাত্ৰ ভৰসা।	The road is the only source of public transport for about eight villages in the area.
বিভিন্ন জাতি-জনগোষ্ঠীৰ স্বতঃস্ফূৰ্তসমৰ্থন দেখিবলৈ পাইছো।	We have seen spontaneous support from different ethnic groups.
মঙলবাৰে এপলে আই ফোন ১১ (iPhone 11) মুকলি কৰিব।	Apple will launch the iPhone 11 on Tuesday.
ব্লেক ৰাইচৰ খেতি কৰিছিলো, কল সাৰ উৎপাদন কৰিছিলো, বাচন ধোৱাৰ বাবে এক জৈৱিক পাউদাৰ প্ৰস্তুত কৰিছিলো।	Cultivated black rice, produced banana manure, an organic powder for washing utensils.
ভোটকেন্দ্ৰ সমূহৰ পৰা ইভিএম ভিভিপিএটি সমূহ ষ্ট্ৰং ৰুমলৈ নিয়াৰ বাবে চলোৱা হৈছে প্ৰস্তুতি।	Preparations are underway to take the EVM VVPATs from the polling stations to the strong rooms.
নলবাৰী জিলাৰ  দক্ষিণ প্ৰান্তৰ এলেংগীদলত হাজো-নলবাৰী পথত বুধবাৰে বিয়লি  এক পথ দুৰ্ঘটনাত এজন লোক থিতাতে নিহত হয়।	One person was killed in a road accident on Hajo-Nalbari road at Elengidal in the southern part of Nalbari district on Wednesday.
অকলেণ্ডৰ ইডেন পাৰ্কত অনুষ্ঠিত হৈছে ভাৰত-নিউজিলেণ্ডৰ মাজৰ দ্বিতীয় এদিনীয়া আন্তঃৰাষ্ট্ৰীয় খেলখন।	The second ODI between India and New Zealand is being played at Eden Park in Auckland.
গতিকে যুদ্ধ যিকোনো প্রকাৰে বন্ধ কৰাৰ বাবে চেলিব্রিটীৰ জগতখনেও বিভিন্ন প্রস্তাৱ আগবঢ়াইছে ৰুছ সেনাক৷	So the celebrity world has also given various proposals to the Russian army to stop the war at any cost.
‘কা’ক লৈ দেশত যিসকলে মিছা খবৰ বিয়পাইছে সেই সকলক দেশবাসীয়ে নাকচ কৰি থৈছে।	Those who are spreading lies in the country about'Kaka'have been rejected by the countrymen.
নেতা–কেডাৰে আত্মসমর্পণৰ সময়ত এটা মাথোঁ হেণ্ড গ্রেনেড আৰক্ষীৰ ওচৰত জমা দিয়ে৷	The leader-cadre surrenders a hand grenade to the police at the time of surrender.
উল্লেখ কৰা প্ৰয়োজন যে, বিগত বৰ্ষৰ ডিচেম্বৰত এখন ৰাজপত্ৰিত জাননীৰ যোগেদি অসমক কেন্দ্ৰীয় চৰকাৰে ILP ব্যৱস্থাৰ পৰা আঁতৰাই আনিছে।	It is pertinent to mention that Assam was removed from the ILP system by the Central Government through a gazette notification in December last year.
নিয়মীয়া বাৰ্তা, ৬ মাৰ্চঃ অসম কৃষি বিশ্ববিদ্যালয়ৰ ভিতৰচ’ৰাত সংঘটিত আন এক অনিয়ম শেহতীয়াকৈ ফাদিল হৈছে৷	Regular Message, March 6: Another irregularity that took place inside the Assam Agricultural University campus has come to light recently.
জিলাখনৰ গোলাঘাট আৰু খুমটাই বিধানসভা সমষ্টিত ভোটদান কৰিবলৈ ৰাইজৰ ভিৰ।	People throng to cast their votes in Golaghat and Khumtai assembly constituencies of the district.
ইয়াকে লৈ চহৰখনত এক আতংকিত পৰিৱেশৰ সূচনা হোৱাৰ লগতে স্থানীয় ৰাইজে কটকটীয়া লকডাউনৰ পোষকতা কৰিছে	This has led to a panic situation in the city with locals advocating a strict lockdown.
শুকুৰবাৰে চীন প্ৰদেশৰ আঞ্চলিক চৰকাৰৰ উদ্যোগ আৰু বিদ্যুৎ বিভাগৰ মন্ত্ৰী ছেলাই ইছাক খেনে এই কথা সদৰী কৰিছে।	This was reported on Friday by the Minister of Industry and Electricity of the Regional Government of Chin Province, Salai Isak Khen.
অভিনেতাগৰাকীয়ে চুম্বন কৰাৰ কথা অস্বীকাৰ কৰি কয় যে, তেওঁ অসুৰক কাণে কাণে কথা কোৱাৰ দৃশ্যকে দৰ্শকে চুমা খোৱা বুলি ভাবিছে।	The actor denies kissing, saying that the scene where he talks to Asura is what the audience thinks a kiss is.
বিশ্বনাথ জিলা দুৰ্যোগ ব্যৱস্থাপনা প্ৰাধিকৰণৰ উদ্যোগত যোৱা ২৫ নৱেম্বৰত জিলাখনত “দুৰ্যোগৰ বিপদাশংকা প্ৰশমন কাৰ্যপন্থা” (Disaster Risk Reduction Roadmap) প্ৰস্তুতি সম্পৰ্কীয় এক বৈঠক তথা কৰ্মশালা অনুষ্ঠিত হৈ যায়।	Under the initiative of Biswanath District Disaster Management Authority, a meeting-cum-workshop on preparation of "Disaster Risk Reduction Roadmap" was held in the district on 25 November.
আজিৰ অনুষ্ঠানতে বেংকিং দিৱস উপলেেক্ষ খোলা আই পি পি বি নতুন একাউণ্টৰ কিউ আৰ কার্ডসমূহ গ্রাহকসকলক কেন্দ্রীয় ৰাজ্যিক মন্ত্রীগৰাকীয়ে প্রদান কৰে৷	In today's event, the QR cards of IPPB new accounts opened on the occasion of Banking Day were given to the customers by the Union Minister of State.
আলোচনা চক্ৰৰ আজি দ্বিতীয় দিনাৰ অনুস্থানত বিভিন্ন মহাবিদ্যালয় তথা বিশ্ববিদ্যালয়ৰ শিক্ষক আৰু ছাত্ৰ ছাত্ৰীয়ে গবেষণা পত্ৰ পাঠ কৰে।	On the second day of the symposium, research papers were read by faculty and students of various colleges and universities.
যিটো কথাই এতিয়া সকলোকে চিন্তিত কৰি তুলিছে ।	Which is now worrying everyone.
অসম চৰকাৰ গ ‘বেক ধ্বনি দিয়ে যুৱক সকলে।	The Assam Government Go Back is chanted by the youth.
বিস্ফোৰণত আহত চাৰিজনকৈ লোক।	Four people were injured in the blast.
সম্প্ৰতি কোৱাৰেন্টাইন কেম্পতে আছে আক্ৰান্ত লোকজন।	The infected people are currently in quarantine camps.
নিয়মীয়া বাৰ্তা ২১ আগষ্টঃ  ডেৰাডুনৰ ইণ্ডিয়ান মিলিটাৰী একাডেমী (আইএমএ)ৰ ১৯৮২ৰ বেটছৰ শিক্ষার্থী আছিল শ্বেৰ মহম্মদ আব্বাছ ষ্টানিকজাই৷	Regular Message 21 August: Sher Mohammad Abbas Stanikzai was a student of the 1982 batch of the Indian Military Academy (IMA), Dehradun.
দৈনিক বহু দুৰ্ঘটনা সংঘটিত হৈছে।	There are many accidents daily.
বহু চাহ বাগিছাই শ্ৰমিকক পৰ্যাপ্ত দৰমহা আৰু ৰেচন যোগান ধৰিবলৈ সক্ষম হোৱা নাই।	Many tea gardens have not been able to provide adequate salaries and rations to the workers.
এই গৱেষণা–পত্র অনুসৰি ক’ভিড প্রতিৰোধৰ ক্ষেত্রত চীন চৰকাৰে শূন্য সহনশীল নীতি গ্রহণ কৰাটো আছিল আটাইতকৈ গুৰুত্বপূর্ণ পদক্ষেপ৷	According to this paper, the zero-tolerance policy of the Chinese government was the most important step in the prevention of COVID.
জম্মু-কাশ্মীৰত পথ দুৰ্ঘটনা।	Road accident in Jammu and Kashmir.
সুন্দৰভাৱে নিৰ্মাণ কৰা অঙ্গনাবাড়ী কেন্দ্ৰটোৰ জৰিয়তে উক্ত পিছপৰা অঞ্চলটোৰ কণ কণ শিশুসকলৰ উন্নয়ন সাধন হ’ব বুলি সকলোৱে আশা প্ৰকাশ কৰিছে।	Everyone is hoping that the Anganwadi Center, which has been built in a beautiful way, will develop the children of this backward area.
এই কম্পনৰ পৰা কথমপি ৰক্ষা পৰে য়ুলিয়া আৰু চলচ্চিত্র নির্দেশকগৰাকী৷	Iulia and the film director are saved from this tremor.
নৌসেনাত সেৱা আগবঢ়োৱাৰ বাবে এডমিৰেল কুমাৰক পৰম বিশিষ্ট সেৱা মেডেল, অতি বিশিষ্ট সেৱা মেডেল আৰু বিশিষ্ট সেৱা মেডেলেৰে সন্মানিত কৰা হৈছে৷	Admiral Kumar has been awarded the Param Vishisht Seva Medal, Ati Vishisht Seva Medal and Vishisht Seva Medal for his service to the Navy.
এই কাৰ্যত তেওঁলোকৰ সৈতে আছে প্ৰায় গোলাঘাট জিলাৰ প্ৰায় ২০০ যুৱক।	They are accompanied by about 200 youths, mostly from Golaghat district.
কাটিগড়াৰ পৰা নিজাম উদ্দিনক শিলচৰলৈ অনাৰ সময়ত পলাবলৈ চেষ্টা কৰিছিল ।	From Katigara, Nizamuddin tried to escape while being brought to Silchar.
প্ৰায় ২৫০০ বিঘা ভূমিত নিৰ্মাণ কৰা ৰূপসী বিমানবন্দৰৰ ৰানওৱেৰ দৈৰ্ঘ্য আছিল ৬০০০ ফুট।	The runway length of Rupsi Airport, built on about 2500 bighas of land, was 6000 feet.
ফ্ৰান্সঃ ১২,২১০জন।	France: 12,210.
উল্লেখ্য যে, বিশ্বকাপ ক্ৰিকেটৰ ভাৰত-পাকিস্তানৰ গুৰুত্বপূৰ্ণ খেলখনত বৰষুণে কিছু সময়ৰ বাবে ব্যাঘাত জন্মায় যদিও খেল পুনৰ আৰম্ভ হোৱাত ভাৰতে নিৰ্দিষ্ট অভাৰত ৫ উইকেটৰ বিনিময়ত ২৩৬ ৰান সংগ্ৰহ কৰিবলৈ সক্ষম হয়।	Notably, the crucial India-Pakistan match of the World Cup Cricket was briefly interrupted by rain but when the match resumed, India managed to score 236 runs for 5 wickets in the allotted overs.
পৰৱৰ্তী সময়ত ইউএলবি নামৰ উগ্ৰপন্থী সংগঠনটোৰ কমাণ্ডাৰ হিচাপে দায়িত্ব গ্ৰহণ কৰিছিল ৰিংখাং মুছাহাৰীয়ে।	Ryngkhang Musahary later took over as the commander of the militant outfit ULB.
আদৱানীয়ে লিখিছিল-	Advani wrote:
শ্বাসৰূদ্ধকৰ ‘ইউৰো কাপ মেচ’ৰ নতুন চেম্পিয়নৰ খিতাপ অৰ্জন কৰিলে ইটালীয়ে৷	Italy has won the title of the new champion of the breathtaking'Euro Cup Match '.
এই আইনখনৰ বিৰুদ্ধে ব্যৱস্থা গ্ৰহণ কৰিবলৈ আহ্বান ৰাষ্ট্ৰসংঘৰ।	The United Nations has called for action against the law.
মেজিৰ জুইত ৰাজ্যৰ বিভিন্ন প্ৰান্তত ৰাইজে নাগৰিকত্ব সংশোধনী আইনৰ প্ৰতিলিপি দাহ কৰি অসম বিৰোধী এই আইনখন বাতিলৰ দাবী তোলাৰ লগতে শান্তি-সমৃদ্ধি অটুট থকাৰ বাবে নেদেখাজনৰ ওচৰত প্ৰাৰ্থনা জনাইছে।	People have burnt copies of the Citizenship Amendment Act in different parts of the state in the Mejir fire, demanding the repeal of the anti-Assamese law and praying for the maintenance of peace and prosperity.
গাঁওখনৰ ভোটাৰসকলক বিভক্ত কৰি প্ৰায় ৭/৮ কিলোমিটাৰ দূৰত্বত থকা বাংজেং, ড্ৰোনপাৰা আদি গাঁওসমূহত সেই গাঁওবোৰৰ বাসিন্দা হিচাপে ভোটপ্ৰদান কৰিবলৈ বাধ্য কৰাইছে।	Village voters are being divided and forced to vote in villages like Bangjeng, Dronpara, etc., which are about 7 / 8 km away, as residents of those villages.
তেতিয়াই তেওঁ কৈ গৈছিল যে, ভাৰতত নাৰীয়ে ৰাজনৈতি, অৰ্থনৈতিক আৰু সামাজিক অধিকাৰ লাভ কৰিব লাগে।	That is when he said that in India, women should have political, economic and social rights.
মাজে মাজে সিংহটোৰ বিকট চিঞৰে অঞ্চলটোত সৃষ্টি কৰিছে আতংক৷	The occasional roar of the lion has created panic in the area.
সকলোৱে থাকে ইউক্রেইনৰ ৰিভন চহৰত।	All live in the Ukrainian city of Rivne.
আটকাধীন লোককেইজন হৈছে জনী আলী, আলটাফ উদ্দীন লস্কৰ, অশোক ছেত্ৰী আৰু ৰাহুল দাস।	The detainees are Jony Ali, Altaf Uddin Laskar, Ashok Chetri and Rahul Das.
৫ দিন ধৰি জ্বলি আছে চৰাইদেউৰ অভয়পুৰ বনাঞ্চলঃ জুই নিয়ন্ত্ৰণৰ পদক্ষেপ নাই বন বিভাগৰ...	Abhaypur forest in Charaideo has been burning for 5 days: The forest department has not taken steps to control the fire.
মণিপুৰৰ ১২ বছৰীয়া এগৰাকী ছাত্ৰই গঢ়িলে অভিলেখ।	A 12-year-old student from Manipur created a record.
ইউক্রেইনলৈ নাটোয়ে নপঠিয়ায় সেনাঃ নাটোৰ মুৰব্বী জেনছ ষ্ট’ল্টেনবার্গ	NATO will not send troops to Ukraine: NATO chief Jens Stoltenberg
গণ সংক্ৰমণৰ দিশে গোৱালপাৰা! কোৰোনা ৰোগীক বিচাৰি ওৰে নিশা আৰক্ষীৰ অভিযান	On the verge of mass infection! Police raid in search of corona patients at night
শেহতীয়াকৈ পৰিস্থিতি এনে ভয়াৱহ হৈছে যে দেশখনৰ জনসংখ্যা বৃদ্ধি পোৱাৰ বিপৰীতে হ্রাস পাব ধৰিছে৷	In recent times, the situation has become so dire that the country's population has begun to decline while increasing.
জন্মু-কাশ্মীৰত পুঞ্জত পাক সেনাৰ যুদ্ধবিৰতি উলংঘন	Jammu and Kashmir: Pakistan violates ceasefire in Poonch
সমাজে নাৰীৰ পক্ষে বান্ধি দিয়া কিছুমান ৰীতি-নীতি তেওঁ সাহসেৰে উফৰাই পেলাইছিল।	She bravely broke some of the norms that society had set for women.
নিয়মীয়া বাৰ্তা , ১৫ অক্টোবৰঃ অসমৰ অন্যতম সন্মানীয় সমষ্টি জালুকবাৰী বিধানসভা সমষ্টিক অহা পাঁচ বছৰত নতুন ৰূপত দেখা যাব।	Regular Message, 15 October: Jalukbari, one of the most prestigious constituencies of Assam, will see a new assembly in the next five years.
পুনৰ দিহিং-পাটকাই ৰাষ্ট্ৰীয় উদ্যানত সংঘটিত হৈছে গুলীয়াগুলীৰ ঘটনা৷	Another incident of shooting has taken place in Dihing-Patkai National Park.
খাদ্য সামগ্ৰী সংগ্ৰহ কৰিবলৈ অহা অহা লোকসকলক সামাজিক দুৰত্ব বৰ্তাই ৰাখি আৰএছএছে বিভিন্ন সামগ্ৰ প্ৰদান কৰে।	The RSS provides various items to the people who come to collect food items while maintaining social distancing.
আনহাতে ‘এম বাহন’ নামৰ এপ্টোৰ সহায়ত এতিয়াৰে পৰা যান–বাহনৰ গৰাকীসকলে যিকোনো জিলা পৰিবহণ কার্যালয়তে অসমত পঞ্জীয়ন কৰা বাহনৰ ‘ফিটনেছ’ প্রমাণ–পত্র নৱীকৰণ কৰিব পাৰিব৷	On the other hand, with the help of APTO called'M Vahan ', vehicle owners will now be able to renew the'fitness'certificate of vehicles registered in Assam at any district transport office.
তেওঁ কয়,৭৬৩.৫৩ লাখ ব্যয় সাপেক্ষে লোকনিৰ্মাণ (পথ) বিভাগে নিৰ্মাণ কৰিবলৈ লোৱা এই পথে নদীপৰীয়া ৰাইজক বানপানীৰ পৰা সকাহ দিয়াৰ লগতে সুচল যাতায়াত ব্যৱস্থা প্ৰদান কৰিব।	He said, the road, to be constructed by the Public Works (Roads) Department at a cost of 763.53 lakh, will provide flood relief to the people living on the banks of the river as well as provide smooth transportation.
ওৰাং আৰক্ষী থানাৰ অন্তৰ্গত ধনশ্ৰী ঘাটৰ কলবাৰিৰ  দামোদৰ ৰায় নামৰ এজন লোকৰ ঘৰত সংঘটিত হয়  এই অগ্নিকাণ্ড।	The fire broke out in the house of a man named Damodar Ray in Kalbari, Dhanashree Ghat under Orang police station.
কেতিয়াবা যুদ্ধ আৰু কেতিয়াবা আলোচনা৷	Sometimes it's war, sometimes it's negotiations.
